initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,diag & unequal,2,individual,anchRec,resid.Inf,1.6280378281709331,37,10
1990,diag & unequal,2,individual,anchRec,resid.Proj,1.6281447176832424,37,10
1990,diag & unequal,2,individual,anchRec,resid.Naiv,1.7568787793757492,37,10
1990,diag & unequal,2,peel & variable combined,total,resid.Cont,1.4943724435243972,37,10
1990,diag & unequal,2,peel & variable combined,total,resid.Inf,1.5029875249431774,37,10
1990,diag & unequal,2,peel & variable combined,total,resid.Proj,1.5031979108047309,37,10
1990,diag & unequal,2,peel & variable combined,total,resid.Naiv,1.5636407457825903,37,10
1990,diag & unequal,2,peel then variable,totRMSE,resid.Cont,2.9604874364119933,37,10
1990,diag & unequal,2,peel then variable,meanRMSE,resid.Cont,1.4802437182059967,37,10
1990,diag & unequal,2,peel then variable,totRMSE,resid.Inf,2.9785680451600594,37,10
1990,diag & unequal,2,peel then variable,meanRMSE,resid.Inf,1.4892840225800297,37,10
1990,diag & unequal,2,peel then variable,totRMSE,resid.Naiv,3.072943823418066,37,10
1990,diag & unequal,2,peel then variable,meanRMSE,resid.Naiv,1.536471911709033,37,10
1990,diag & unequal,2,peel then variable,totRMSE,resid.Proj,2.979026035141014,37,10
1990,diag & unequal,2,peel then variable,meanRMSE,resid.Proj,1.489513017570507,37,10
1990,custom R by SDM,2,individual,sardRec,resid.Naiv,1.346148228586761,37,10
1990,custom R by SDM,2,individual,sardRec,resid.Cont,1.397143049638792,37,10
1990,custom R by SDM,2,individual,sardRec,resid.Inf,1.4218023326808646,37,10
1990,custom R by SDM,2,individual,sardRec,resid.Proj,1.4227619259053645,37,10
1990,custom R by SDM,2,individual,anchRec,resid.Cont,1.5125191714197652,37,10
1990,custom R by SDM,2,individual,anchRec,resid.Naiv,1.5240333092597187,37,10
1990,custom R by SDM,2,individual,anchRec,resid.Inf,1.5248923177142084,37,10
1990,custom R by SDM,2,individual,anchRec,resid.Proj,1.5249343352955838,37,10
1990,custom R by SDM,2,peel & variable combined,total,resid.Naiv,1.4425089757501786,37,10
1990,custom R by SDM,2,peel & variable combined,total,resid.Cont,1.4590050818696747,37,10
1990,custom R by SDM,2,peel & variable combined,total,resid.Inf,1.4769574462955368,37,10
1990,custom R by SDM,2,peel & variable combined,total,resid.Proj,1.4774179245150234,37,10
1990,custom R by SDM,2,peel then variable,totRMSE,resid.Cont,2.909662221058557,37,10
1990,custom R by SDM,2,peel then variable,meanRMSE,resid.Cont,1.4548311105292786,37,10
1990,custom R by SDM,2,peel then variable,totRMSE,resid.Inf,2.946694650395073,37,10
1990,custom R by SDM,2,peel then variable,meanRMSE,resid.Inf,1.4733473251975364,37,10
1990,custom R by SDM,2,peel then variable,totRMSE,resid.Naiv,2.87018153784648,37,10
1990,custom R by SDM,2,peel then variable,meanRMSE,resid.Naiv,1.43509076892324,37,10
1990,custom R by SDM,2,peel then variable,totRMSE,resid.Proj,2.9476962612009485,37,10
1990,custom R by SDM,2,peel then variable,meanRMSE,resid.Proj,1.4738481306004743,37,10
1990,diag & equal,2,individual,sardRec,resid.Naiv,1.1687204314338808,37,10
1990,diag & equal,2,individual,sardRec,resid.Cont,1.1930440577907544,37,10
1990,diag & equal,2,individual,sardRec,resid.Inf,1.2360399475662542,37,10
1990,diag & equal,2,individual,sardRec,resid.Proj,1.2380463821305805,37,10
1990,diag & equal,2,individual,anchRec,resid.Cont,1.322001719147722,37,10
1990,diag & equal,2,individual,anchRec,resid.Inf,1.3679815764734218,37,10
1990,diag & equal,2,individual,anchRec,resid.Naiv,1.368106557233179,37,10
1990,diag & equal,2,individual,anchRec,resid.Proj,1.3712081111775063,37,10
1990,diag & equal,2,peel & variable combined,total,resid.Cont,1.262559484138299,37,10
1990,diag & equal,2,peel & variable combined,total,resid.Naiv,1.2775453960644336,37,10
1990,diag & equal,2,peel & variable combined,total,resid.Inf,1.3071441088258298,37,10
1990,diag & equal,2,peel & variable combined,total,resid.Proj,1.3098201250623653,37,10
1990,diag & equal,2,peel then variable,totRMSE,resid.Cont,2.5150457769384764,37,10
1990,diag & equal,2,peel then variable,meanRMSE,resid.Cont,1.2575228884692382,37,10
1990,diag & equal,2,peel then variable,totRMSE,resid.Inf,2.604021524039676,37,10
1990,diag & equal,2,peel then variable,meanRMSE,resid.Inf,1.302010762019838,37,10
1990,diag & equal,2,peel then variable,totRMSE,resid.Naiv,2.53682698866706,37,10
1990,diag & equal,2,peel then variable,meanRMSE,resid.Naiv,1.26841349433353,37,10
1990,diag & equal,2,peel then variable,totRMSE,resid.Proj,2.609254493308087,37,10
1990,diag & equal,2,peel then variable,meanRMSE,resid.Proj,1.3046272466540434,37,10
1990,diag & unequal,3,individual,sardRec,resid.Naiv,1.281221451984856,37,10
1990,diag & unequal,3,individual,sardRec,resid.Cont,1.310721213042604,37,10
1990,diag & unequal,3,individual,sardRec,resid.Proj,1.3294463654357291,37,10
1990,diag & unequal,3,individual,sardRec,resid.Inf,1.3294537369443578,37,10
1990,diag & unequal,3,individual,anchRec,resid.Naiv,1.517977392494838,37,10
