initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,diag & unequal,2,individual,anchRec,resid.Inf,1.5866454470895113,39,10
1990,diag & unequal,2,individual,anchRec,resid.Proj,1.586973645207204,39,10
1990,diag & unequal,2,individual,anchRec,resid.Naiv,1.590072657808227,39,10
1990,diag & unequal,2,peel & variable combined,total,resid.Cont,1.4780088540599536,39,10
1990,diag & unequal,2,peel & variable combined,total,resid.Naiv,1.482397352946652,39,10
1990,diag & unequal,2,peel & variable combined,total,resid.Inf,1.4905661540037083,39,10
1990,diag & unequal,2,peel & variable combined,total,resid.Proj,1.4908374413556744,39,10
1990,diag & unequal,2,peel then variable,totRMSE,resid.Cont,2.9377567074311415,39,10
1990,diag & unequal,2,peel then variable,meanRMSE,resid.Cont,1.4688783537155707,39,10
1990,diag & unequal,2,peel then variable,totRMSE,resid.Inf,2.9626107237051666,39,10
1990,diag & unequal,2,peel then variable,meanRMSE,resid.Inf,1.4813053618525833,39,10
1990,diag & unequal,2,peel then variable,totRMSE,resid.Naiv,2.9428157868015736,39,10
1990,diag & unequal,2,peel then variable,meanRMSE,resid.Naiv,1.4714078934007868,39,10
1990,diag & unequal,2,peel then variable,totRMSE,resid.Proj,2.9631388383188577,39,10
1990,diag & unequal,2,peel then variable,meanRMSE,resid.Proj,1.4815694191594289,39,10
1990,custom R by SDM,2,individual,anchRec,resid.Naiv,1.3894365383177143,39,10
1990,custom R by SDM,2,individual,sardRec,resid.Naiv,1.4221526741267976,39,10
1990,custom R by SDM,2,individual,anchRec,resid.Cont,1.4232562247820284,39,10
1990,custom R by SDM,2,individual,sardRec,resid.Cont,1.4291861708064304,39,10
1990,custom R by SDM,2,individual,sardRec,resid.Inf,1.4377617075788842,39,10
1990,custom R by SDM,2,individual,sardRec,resid.Proj,1.4380019450294836,39,10
1990,custom R by SDM,2,individual,anchRec,resid.Inf,1.44137106450408,39,10
1990,custom R by SDM,2,individual,anchRec,resid.Proj,1.4418318307425466,39,10
1990,custom R by SDM,2,peel & variable combined,total,resid.Naiv,1.4050286192413368,39,10
1990,custom R by SDM,2,peel & variable combined,total,resid.Cont,1.4260682203218573,39,10
1990,custom R by SDM,2,peel & variable combined,total,resid.Inf,1.4396624971063914,39,10
1990,custom R by SDM,2,peel & variable combined,total,resid.Proj,1.4400189440749736,39,10
1990,custom R by SDM,2,peel then variable,totRMSE,resid.Cont,2.852442395588459,39,10
1990,custom R by SDM,2,peel then variable,meanRMSE,resid.Cont,1.4262211977942294,39,10
1990,custom R by SDM,2,peel then variable,totRMSE,resid.Inf,2.879132772082964,39,10
1990,custom R by SDM,2,peel then variable,meanRMSE,resid.Inf,1.439566386041482,39,10
1990,custom R by SDM,2,peel then variable,totRMSE,resid.Naiv,2.811589212444512,39,10
1990,custom R by SDM,2,peel then variable,meanRMSE,resid.Naiv,1.405794606222256,39,10
1990,custom R by SDM,2,peel then variable,totRMSE,resid.Proj,2.8798337757720303,39,10
1990,custom R by SDM,2,peel then variable,meanRMSE,resid.Proj,1.4399168878860151,39,10
1990,diag & equal,2,individual,sardRec,resid.Naiv,1.240255290237416,39,10
1990,diag & equal,2,individual,sardRec,resid.Cont,1.275986633116784,39,10
1990,diag & equal,2,individual,sardRec,resid.Proj,1.3106877885704258,39,10
1990,diag & equal,2,individual,sardRec,resid.Inf,1.3108525045237387,39,10
1990,diag & equal,2,individual,anchRec,resid.Cont,1.3659705649245815,39,10
1990,diag & equal,2,individual,anchRec,resid.Inf,1.410913886502116,39,10
1990,diag & equal,2,individual,anchRec,resid.Naiv,1.4136607015115707,39,10
1990,diag & equal,2,individual,anchRec,resid.Proj,1.413860530542162,39,10
1990,diag & equal,2,peel & variable combined,total,resid.Cont,1.3241090914159714,39,10
1990,diag & equal,2,peel & variable combined,total,resid.Naiv,1.33433335325644,39,10
1990,diag & equal,2,peel & variable combined,total,resid.Inf,1.3644314132690176,39,10
1990,diag & equal,2,peel & variable combined,total,resid.Proj,1.36596097482627,39,10
1990,diag & equal,2,peel then variable,totRMSE,resid.Cont,2.641957198041365,39,10
1990,diag & equal,2,peel then variable,meanRMSE,resid.Cont,1.3209785990206826,39,10
1990,diag & equal,2,peel then variable,totRMSE,resid.Inf,2.721766391025855,39,10
1990,diag & equal,2,peel then variable,meanRMSE,resid.Inf,1.3608831955129275,39,10
1990,diag & equal,2,peel then variable,totRMSE,resid.Naiv,2.6539159917489865,39,10
1990,diag & equal,2,peel then variable,meanRMSE,resid.Naiv,1.3269579958744933,39,10
1990,diag & equal,2,peel then variable,totRMSE,resid.Proj,2.724548319112588,39,10
1990,diag & equal,2,peel then variable,meanRMSE,resid.Proj,1.362274159556294,39,10
1990,diag & unequal,3,individual,sardRec,resid.Naiv,0.998092485621655,39,10
1990,diag & unequal,3,individual,sardRec,resid.Inf,1.3069863700298243,39,10
1990,diag & unequal,3,individual,sardRec,resid.Proj,1.307690057793691,39,10
1990,diag & unequal,3,individual,sardRec,resid.Cont,1.3112599248529395,39,10
1990,diag & unequal,3,individual,anchRec,resid.Cont,1.4057886927074332,39,10
1990,diag & unequal,3,individual,anchRec,resid.Inf,1.4635376811387908,39,10
1990,diag & unequal,3,individual,anchRec,resid.Proj,1.4641431401562714,39,10
